entity_id,contact_id,nom,titre,persona,score,detail
ENT-09649,CON-019629,Maxime Michel,Compensation & Benefits Manager,champion,0.03498873718263029,commentaire LinkedIn 05-12 (0.03498873718263029)
ENT-15755,CON-066977,Margaux Michel,Responsable Recrutement,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-01610,CON-076108,Pablo Navarro,Compensation & Benefits Manager,champion,2.599207668339954,clic email 07-09 (2.599207668339954)
ENT-01610,CON-047706,Manon Lambert,,sans_titre,0.02186796073914393,commentaire LinkedIn 05-12 (0.02186796073914393)
ENT-16470,CON-020298,Antoine Bonnet,Talent Acquisition Manager,champion,0.15271766675482254,clic email 05-12 (0.046651649576840384) · commentaire LinkedIn 05-28 (0.10606601717798216)
ENT-16470,CON-020299,Lea Vincent,HR Officer,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-16669,CON-006271,Marion Lefebvre,HR Assistant,utilisateur,1.8188598798124778,clic email 07-08 (1.8188598798124778)
ENT-16669,CON-006268,Julie Jansen,People Ops Manager,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-10948,CON-021672,Anais Lefebvre,Chargee de recrutement,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-14586,CON-009852,Romain Rousseau,HRBP,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-18891,CON-040103,Femke Lefebvre,Charge de recrutement,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-14949,CON-006099,Elena Bernard,Charge de recrutement,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-17680,CON-018977,Bastien Visser,Compensation & Benefits Manager,champion,0.011662912394210096,like LinkedIn 05-12 (0.011662912394210096)
ENT-02008,CON-041981,Quentin Faure,,sans_titre,0.1767766952966369,clic email 06-07 (0.1767766952966369)
ENT-02008,CON-041982,Pierre Mercier,People Ops Coordinator,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-02008,CON-071035,Quentin Muller,Executive Assistant,bruit,0.0,clic email 05-31 (0.0)
ENT-02008,CON-041980,Vincent Laurent,HR Intern,bruit,0.0,commentaire LinkedIn 07-08 (0.0)
ENT-02389,CON-025995,Laura Blanc,HR Intern,bruit,0.0,clic email 05-12 (0.0)
ENT-19446,CON-035132,Julien Lefebvre,Talent Acquisition Specialist,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-19900,CON-013363,Ines Rossi,HR Assistant,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-05868,CON-054092,Jan Boyer,People Ops Manager,champion,0.03498873718263029,commentaire LinkedIn 05-12 (0.03498873718263029)
ENT-06166,CON-006839,Femke Girard,HR Intern,bruit,0.0,clic email 05-12 (0.0)
ENT-07965,CON-040237,Benjamin Boyer,Talent Acquisition Manager,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-12732,CON-040821,Marion Fischer,Head of HR Operations,buyer,0.04373592147828786,commentaire LinkedIn 05-12 (0.04373592147828786)
ENT-10892,CON-021162,Julien Laurent,People Ops Manager,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-15069,CON-008219,Benjamin Garcia,Directrice RH,buyer,0.3535533905932738,clic email 06-07 (0.3535533905932738)
ENT-15069,CON-007025,Vincent Bernard,Directeur RH,buyer,0.05831456197105048,clic email 05-12 (0.05831456197105048)
ENT-15069,CON-008220,Quentin Navarro,Office Manager,bruit,0.0,clic email 07-09 (0.0)
ENT-07869,CON-001362,Laura Guerin,Chargee de recrutement,utilisateur,0.06091892972671767,clic email 05-20 (0.06091892972671767)
ENT-07869,CON-071400,Benjamin Fournier,Responsable Recrutement,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-01731,CON-000619,Pauline Rousseau,Chief People Officer,buyer,0.05831456197105048,clic email 05-12 (0.05831456197105048)
ENT-01198,CON-025830,Marion Smit,Responsable Recrutement,champion,0.6062866266041593,clic email 06-18 (0.6062866266041593)
ENT-01198,CON-025831,Bastien Jansen,HR Assistant,utilisateur,0.026241552886972712,commentaire LinkedIn 05-12 (0.026241552886972712)
ENT-01198,CON-025835,Marta Lefebvre,Executive Assistant,bruit,0.0,commentaire LinkedIn 07-08 (0.0)
ENT-17596,CON-003418,Florian Bonnet,HR Officer,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-05579,CON-064747,Chloe Bernard,Charge de recrutement,utilisateur,0.026241552886972712,commentaire LinkedIn 05-12 (0.026241552886972712)
ENT-11545,CON-042083,Benjamin Navarro,Chargee de recrutement,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-17369,CON-045500,Anna Vincent,Charge de recrutement,utilisateur,1.853848616995108,clic email 05-12 (0.034988737182630285) · clic email 07-08 (1.8188598798124778)
ENT-17369,CON-002825,Anais Durand,,sans_titre,0.2332582478842019,clic email 06-11 (0.2332582478842019)
ENT-07433,CON-051183,Chloe Serrano,Compensation & Benefits Manager,champion,0.011662912394210096,like LinkedIn 05-12 (0.011662912394210096)
ENT-14380,CON-057414,Sarah Laurent,HR Officer,utilisateur,1.7973363042775536,clic email 05-12 (0.034988737182630285) · clic email 05-21 (0.0652912922472093) · clic email 07-07 (1.697056274847714)
ENT-02960,CON-007597,Bastien Garnier,Head of HR Operations,buyer,0.9330329915368074,clic email 06-21 (0.9330329915368074)
ENT-02960,CON-007598,Pablo Michel,Recruiter,utilisateur,0.008747184295657571,like LinkedIn 05-12 (0.008747184295657571)
ENT-02916,CON-060068,Marion Andre,People Ops Coordinator,utilisateur,0.16076601938044394,clic email 06-03 (0.16076601938044394)
ENT-02916,CON-060070,Romain Guerin,Head of HR Operations,buyer,0.04373592147828786,commentaire LinkedIn 05-12 (0.04373592147828786)
ENT-00227,CON-059997,Florian Muller,HR Intern,bruit,0.0,clic email 05-12 (0.0)
ENT-20277,CON-057294,Elena Simon,HR Intern,bruit,0.0,clic email 05-12 (0.0)
ENT-14521,CON-025286,Nicolas Fontaine,VP Human Resources,buyer,0.17951712933937444,like LinkedIn 05-12 (0.01457864049276262) · clic email 05-27 (0.16493848884661183)
ENT-00238,CON-039296,Pablo Rossi,Responsable Recrutement,champion,0.14142135623730953,clic email 05-28 (0.14142135623730953)
ENT-00238,CON-071438,Bastien Bernard,Executive Assistant,bruit,0.0,commentaire LinkedIn 05-12 (0.0)
ENT-05089,CON-045252,Marta Vincent,HR Assistant,utilisateur,0.2196603991843677,clic email 05-12 (0.034988737182630285) · clic email 06-05 (0.1846716620017374)
ENT-13210,CON-060095,Alexandre Visser,Head of HR Operations,buyer,0.04373592147828786,commentaire LinkedIn 05-12 (0.04373592147828786)
ENT-09795,CON-019175,Camille Meyer,Directeur RH,buyer,5.281617941747795,clic email 05-12 (0.05831456197105048) · commentaire LinkedIn 07-20 (5.223303379776745)
ENT-13741,CON-001118,Pierre Leroy,HR Business Partner,champion,0.5061309915756544,clic email 05-12 (0.046651649576840384) · clic email 06-14 (0.4594793419988141)
ENT-12170,CON-075469,Chloe Blanc,Responsable Recrutement,champion,0.17411011265922482,clic email 05-31 (0.17411011265922482)
ENT-12170,CON-076125,Pierre Faure,,sans_titre,0.02915728098552524,clic email 05-12 (0.02915728098552524)
ENT-00053,CON-002075,Vincent Rousseau,,sans_titre,0.02915728098552524,clic email 05-12 (0.02915728098552524)
ENT-05138,CON-036635,Thomas Fontaine,CEO,buyer,0.04373592147828786,commentaire LinkedIn 05-12 (0.04373592147828786)
ENT-05138,CON-051700,Jan Rousseau,Chargee de recrutement,utilisateur,0.023083957750217175,like LinkedIn 05-26 (0.023083957750217175)
ENT-13884,CON-003850,Claire Mercier,People Ops Coordinator,utilisateur,0.2611651689888372,clic email 06-10 (0.2611651689888372)
ENT-13884,CON-076004,Florian Visser,HR Officer,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-11608,CON-039734,Florian Durand,,sans_titre,0.02915728098552524,clic email 05-12 (0.02915728098552524)
ENT-11608,CON-039732,Florian Dupont,HR Intern,bruit,0.0,clic email 05-26 (0.0)
ENT-09807,CON-038047,Florian Girard,HR Assistant,utilisateur,0.026241552886972712,commentaire LinkedIn 05-12 (0.026241552886972712)
ENT-09807,CON-038048,Thomas Faure,Recruiter,utilisateur,0.020095752422555492,like LinkedIn 05-24 (0.020095752422555492)
ENT-02267,CON-017908,Lars Lambert,Head of People,buyer,0.05831456197105048,clic email 05-12 (0.05831456197105048)
ENT-13564,CON-024467,Lea Bonnet,VP Human Resources,buyer,1.3778224727439448,clic email 05-12 (0.05831456197105048) · clic email 06-26 (1.3195079107728942)
ENT-16028,CON-029307,Pierre Muller,Executive Assistant,bruit,0.0,clic email 05-12 (0.0) · like LinkedIn 05-19 (0.0)
ENT-20216,CON-073888,Antoine Lambert,CHRO,buyer,0.08747184295657572,commentaire LinkedIn 05-22 (0.08747184295657572)
ENT-20216,CON-073889,Nicolas Chevalier,Compensation & Benefits Manager,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-09581,CON-002937,Pauline Navarro,Executive Assistant,bruit,0.0,clic email 05-12 (0.0)
ENT-19894,CON-063187,Anais Lambert,Head of Talent Acquisition,buyer,0.04373592147828786,commentaire LinkedIn 05-12 (0.04373592147828786)
ENT-12521,CON-055247,Maxime Laurent,Executive Assistant,bruit,0.0,commentaire LinkedIn 05-12 (0.0) · clic email 07-16 (0.0)
ENT-15808,CON-072182,Lucas Jansen,Talent Acquisition Specialist,utilisateur,1.2262415528869726,commentaire LinkedIn 05-12 (0.026241552886972712) · clic email 07-02 (1.2)
ENT-04822,CON-046771,Claire Laurent,Talent Acquisition Manager,champion,0.6529382761809998,clic email 05-12 (0.046651649576840384) · clic email 06-18 (0.6062866266041593)
ENT-19584,CON-069579,Jan Bernard,Talent Acquisition Manager,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-07021,CON-056208,Elise Lefebvre,People Ops Coordinator,utilisateur,3.898811502509931,clic email 07-19 (3.898811502509931)
ENT-07021,CON-056209,Jonas Michel,Office Manager,bruit,0.0,clic email 05-12 (0.0) · clic email 06-19 (0.0)
ENT-13568,CON-029636,Julien Boyer,Chargee de recrutement,utilisateur,0.026241552886972712,commentaire LinkedIn 05-12 (0.026241552886972712)
ENT-19722,CON-075493,Hugo Mercier,CEO,buyer,0.01457864049276262,like LinkedIn 05-12 (0.01457864049276262)
ENT-19722,CON-075492,Guillaume Simon,HR Intern,bruit,0.0,like LinkedIn 07-17 (0.0)
ENT-09717,CON-071959,Claire Rousseau,HR Officer,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-08395,CON-020118,Lars Bernard,HR Officer,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-09259,CON-041114,Greta Moreau,HRBP,champion,0.6123370745260786,clic email 05-12 (0.046651649576840384) · clic email 06-17 (0.5656854249492381)
ENT-03132,CON-043437,Vincent Fontaine,Head of Talent Acquisition,buyer,0.7774122765875764,clic email 05-30 (0.2030630990890589) · clic email 06-14 (0.5743491774985175)
ENT-03132,CON-002551,Hugo Durand,CHRO,buyer,0.04373592147828786,commentaire LinkedIn 05-12 (0.04373592147828786)
ENT-18472,CON-006252,Lars Lambert,CEO,buyer,0.05831456197105048,clic email 05-12 (0.05831456197105048)
ENT-12131,CON-020971,Jan Garnier,VP People,buyer,0.05831456197105048,clic email 05-12 (0.05831456197105048)
ENT-13954,CON-049937,Laura Garcia,People Ops Coordinator,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-00231,CON-073966,Marion Simon,HR Intern,bruit,0.0,clic email 05-12 (0.0)
ENT-02747,CON-023981,Greta Dupont,Compensation & Benefits Manager,champion,0.046651649576840384,clic email 05-12 (0.046651649576840384)
ENT-03786,CON-041461,Vincent Fournier,HR Officer,utilisateur,0.034988737182630285,clic email 05-12 (0.034988737182630285)
ENT-19512,CON-033910,Diego Muller,Responsable Recrutement,champion,0.21895640282639567,clic email 05-12 (0.046651649576840384) · commentaire LinkedIn 06-04 (0.1723047532495553)
ENT-05862,CON-051223,Florian Simon,CEO,buyer,0.0625,clic email 05-13 (0.0625)
ENT-14511,CON-024966,Guillaume Ferrari,HR Assistant,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-05005,CON-044802,Femke Fournier,HR Officer,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-18950,CON-035656,Julien Rossi,Talent Acquisition Specialist,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-04544,CON-006156,Margaux Chevalier,Compensation & Benefits Manager,champion,0.05,clic email 05-13 (0.05)
ENT-08575,CON-014965,Claire Simon,Executive Assistant,bruit,0.0,clic email 05-13 (0.0)
ENT-14277,CON-036307,Felix Fischer,HR Officer,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-07204,CON-046456,Sanne Serrano,CEO,buyer,12.560885436891475,clic email 07-09 (3.249009585424942) · clic email 07-09 (3.249009585424942) · clic email 07-18 (6.062866266041592)
ENT-07204,CON-046455,Emma Michel,VP Human Resources,buyer,6.498019170849885,clic email 07-19 (6.498019170849885)
ENT-07204,CON-004213,Jan Dubois,Recruiter,utilisateur,1.3236281550435518,clic email 05-13 (0.0375) · clic email 07-03 (1.2861281550435517)
ENT-12317,CON-019271,Romain Muller,Head of HR Operations,buyer,0.046875,commentaire LinkedIn 05-13 (0.046875)
ENT-15942,CON-057419,Nora Dupont,CEO,buyer,1.0,clic email 06-22 (1.0)
ENT-15942,CON-057422,Elise Rousseau,HR Business Partner,champion,0.05,clic email 05-13 (0.05)
ENT-02935,CON-001103,Nora Girard,Head of People,buyer,0.0625,clic email 05-13 (0.0625)
ENT-11153,CON-005332,Camille Navarro,People Ops Coordinator,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-16888,CON-042756,Marta Simon,HR Assistant,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-16072,CON-026898,Ines Guerin,People Ops Manager,champion,0.05,clic email 05-13 (0.05)
ENT-11018,CON-021757,Elise Fournier,,sans_titre,0.0078125,like LinkedIn 05-13 (0.0078125)
ENT-05605,CON-002622,Benjamin Faure,Recruiter,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-12511,CON-020902,Benjamin Meyer,HR Business Partner,champion,0.05,clic email 05-13 (0.05)
ENT-00035,CON-053529,Hugo Boyer,Office Manager,bruit,0.0,clic email 05-13 (0.0)
ENT-13673,CON-051428,Marion Martin,HR Officer,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-19203,CON-002905,Julien Fontaine,Recruiter,utilisateur,0.028124999999999997,commentaire LinkedIn 05-13 (0.028124999999999997)
ENT-20041,CON-056297,Marion Rossi,Head of Talent Acquisition,buyer,2.6116516898883724,commentaire LinkedIn 07-10 (2.6116516898883724)
ENT-20041,CON-056299,Sophie Fontaine,Office Manager,bruit,0.0,clic email 05-13 (0.0)
ENT-01036,CON-048764,Ines Vincent,Recruiter,utilisateur,0.009375,like LinkedIn 05-13 (0.009375)
ENT-18130,CON-054741,Lars Lambert,Head of Talent Acquisition,buyer,0.0625,clic email 05-13 (0.0625)
ENT-02212,CON-067221,Florian Chevalier,COO,buyer,0.0625,clic email 05-13 (0.0625)
ENT-03951,CON-068188,Elena Lambert,Head of Talent Acquisition,buyer,0.0669858414085183,like LinkedIn 06-03 (0.0669858414085183)
ENT-03951,CON-068183,Jonas Muller,HRBP,champion,0.05,clic email 05-13 (0.05)
ENT-01374,CON-053546,Quentin Navarro,,sans_titre,0.03125,clic email 05-13 (0.03125)
ENT-02043,CON-071676,Quentin Bernard,Chargee de recrutement,utilisateur,0.17370964581181536,clic email 05-13 (0.0375) · commentaire LinkedIn 05-14 (0.030143628633833235) · clic email 05-28 (0.10606601717798213)
ENT-08468,CON-002917,Felix Smit,HR Business Partner,champion,0.9074187700290346,clic email 05-13 (0.05) · clic email 06-23 (0.8574187700290345)
ENT-07347,CON-007128,Marta Bernard,VP Human Resources,buyer,0.0625,clic email 05-13 (0.0625)
ENT-07347,CON-007129,Benjamin Fischer,Office Manager,bruit,0.0,clic email 06-16 (0.0)
ENT-00770,CON-068951,Elise Roux,People Ops Manager,champion,0.05,clic email 05-13 (0.05)
ENT-18454,CON-036869,Femke Bonnet,Charge de recrutement,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-00656,CON-037660,Jonas Bernard,Head of Talent Acquisition,buyer,0.015625,like LinkedIn 05-13 (0.015625)
ENT-20151,CON-060370,Felix Martin,HR Manager,champion,0.05,clic email 05-13 (0.05)
ENT-18434,CON-030522,Camille Martin,People Ops Manager,champion,0.05,clic email 05-13 (0.05)
ENT-02901,CON-012582,Femke Jansen,Chargee de recrutement,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-00211,CON-049907,Felix Fontaine,People Ops Coordinator,utilisateur,0.028124999999999997,commentaire LinkedIn 05-13 (0.028124999999999997)
ENT-03441,CON-046615,Jonas Roux,Talent Acquisition Specialist,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-16741,CON-039060,Emma Martin,Head of People,buyer,1.3663829107728942,commentaire LinkedIn 05-13 (0.046875) · clic email 06-26 (1.3195079107728942)
ENT-16741,CON-039058,Hugo Girard,Chief People Officer,buyer,0.3535533905932738,clic email 06-07 (0.3535533905932738)
ENT-01372,CON-051714,Bastien Chevalier,Charge de recrutement,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-18780,CON-020159,Lea Ferrari,Chargee de recrutement,utilisateur,0.29866516898883716,clic email 05-13 (0.0375) · clic email 06-10 (0.2611651689888372)
ENT-14724,CON-040903,Antoine Weber,Office Manager,bruit,0.0,clic email 05-13 (0.0)
ENT-03840,CON-043422,Florian Weber,,sans_titre,0.2679433656340733,like LinkedIn 07-03 (0.2679433656340733)
ENT-03840,CON-036011,Florian Martin,,sans_titre,0.03125,clic email 05-13 (0.03125)
ENT-16929,CON-036432,Camille Vincent,HR Business Partner,champion,0.41250000000000003,like LinkedIn 05-13 (0.0125) · clic email 06-12 (0.4)
ENT-10414,CON-041405,Ines Visser,VP Human Resources,buyer,5.660697949220845,clic email 05-13 (0.0625) · commentaire LinkedIn 07-21 (5.598197949220845)
ENT-14873,CON-002707,Nora Navarro,Chargee de recrutement,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-01104,CON-006452,Anais Navarro,People Ops Coordinator,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-19595,CON-035101,Benjamin Fischer,Compensation & Benefits Manager,champion,1.714837540058069,clic email 07-03 (1.714837540058069)
ENT-19595,CON-035103,Julien Visser,People Ops Coordinator,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-19046,CON-010664,Sophie Navarro,Head of HR Operations,buyer,0.0625,clic email 05-13 (0.0625)
ENT-09573,CON-033280,Anais Weber,Head of Talent Acquisition,buyer,0.015625,like LinkedIn 05-13 (0.015625)
ENT-20150,CON-015272,Sanne Dupont,HRBP,champion,0.05,clic email 05-13 (0.05)
ENT-08824,CON-067909,Benjamin Blanc,People Ops Manager,champion,0.05,clic email 05-13 (0.05)
ENT-05674,CON-025380,Felix Girard,Executive Assistant,bruit,0.0,clic email 05-13 (0.0) · commentaire LinkedIn 06-24 (0.0)
ENT-11985,CON-026988,Sophie Boyer,Talent Acquisition Specialist,utilisateur,0.6430640775217759,clic email 06-23 (0.6430640775217759)
ENT-11985,CON-026990,Antoine Fournier,Recruiter,utilisateur,0.059038094156194404,clic email 05-13 (0.0375) · like LinkedIn 05-25 (0.02153809415619441)
ENT-17271,CON-041858,Anais Girard,Executive Assistant,bruit,0.0,clic email 05-13 (0.0)
ENT-07009,CON-069487,Bastien Roux,Office Manager,bruit,0.0,clic email 05-13 (0.0) · commentaire LinkedIn 06-11 (0.0)
ENT-04829,CON-008038,Florian Meyer,Office Manager,bruit,0.0,clic email 05-13 (0.0)
ENT-01329,CON-008195,Pablo Fournier,COO,buyer,0.0625,clic email 05-13 (0.0625)
ENT-08590,CON-008521,Vincent Visser,Office Manager,bruit,0.0,clic email 05-13 (0.0)
ENT-12964,CON-070595,Nora Lambert,People Ops Coordinator,utilisateur,0.009375,like LinkedIn 05-13 (0.009375)
ENT-03309,CON-003355,Femke Roux,Charge de recrutement,utilisateur,0.009375,like LinkedIn 05-13 (0.009375)
ENT-17938,CON-054790,Florian Garnier,Talent Acquisition Specialist,utilisateur,1.015495957084221,clic email 05-28 (0.10606601717798213) · clic email 06-28 (0.9094299399062389)
ENT-17938,CON-054793,Femke Jansen,Head of Talent Acquisition,buyer,0.07614866215839708,commentaire LinkedIn 05-20 (0.07614866215839708)
ENT-17938,CON-054792,Camille Fournier,Directeur RH,buyer,0.0625,clic email 05-13 (0.0625)
ENT-17948,CON-012599,Elena Boyer,Talent Acquisition Specialist,utilisateur,0.009375,like LinkedIn 05-13 (0.009375)
ENT-15807,CON-070203,Anais Fontaine,,sans_titre,0.03125,clic email 05-13 (0.03125)
ENT-10280,CON-012108,Antoine Rousseau,,sans_titre,0.339036103336229,clic email 05-13 (0.03125) · clic email 06-15 (0.307786103336229)
ENT-18610,CON-017260,Emil Bernard,HR Intern,bruit,0.0,clic email 05-13 (0.0)
ENT-14394,CON-063824,Marta Garnier,Recruiter,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-12982,CON-062862,Margaux Mercier,Chargee de recrutement,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-18677,CON-006793,Anna Girard,Recruiter,utilisateur,0.09841892972671767,clic email 05-13 (0.0375) · clic email 05-20 (0.06091892972671767)
ENT-04619,CON-014411,Ines Blanc,Office Manager,bruit,0.0,clic email 05-13 (0.0) · clic email 05-26 (0.0)
ENT-02767,CON-025092,Alexandre Serrano,HR Intern,bruit,0.0,clic email 05-13 (0.0)
ENT-02767,CON-025091,Pauline Visser,Executive Assistant,bruit,0.0,clic email 07-02 (0.0)
ENT-18482,CON-031214,Benjamin Blanc,Office Manager,bruit,0.0,commentaire LinkedIn 05-13 (0.0)
ENT-08878,CON-053905,Ines Leroy,HR Business Partner,champion,0.05,clic email 05-13 (0.05)
ENT-07448,CON-008196,Pierre Garcia,Executive Assistant,bruit,0.0,clic email 05-13 (0.0)
ENT-06339,CON-001022,Pierre Michel,Recruiter,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-07847,CON-059368,Guillaume Vincent,Head of Talent Acquisition,buyer,0.0625,clic email 05-13 (0.0625)
ENT-12220,CON-014317,Elise Blanc,Head of Talent Acquisition,buyer,0.1538930516681145,clic email 05-26 (0.1538930516681145)
ENT-12220,CON-014316,Sarah Weber,People Ops Coordinator,utilisateur,0.0375,clic email 05-13 (0.0375)
ENT-02353,CON-036340,Sophie Girard,HRBP,champion,0.21435469250725858,clic email 06-03 (0.21435469250725858)
ENT-02353,CON-056215,Sarah Jansen,HRBP,champion,0.05,clic email 05-13 (0.05)
ENT-04116,CON-035985,Anna Dupont,Executive Assistant,bruit,0.0,clic email 05-13 (0.0)
ENT-02643,CON-055386,Emma Meyer,Head of People,buyer,0.4530011981781178,commentaire LinkedIn 05-13 (0.046875) · clic email 06-09 (0.4061261981781178)
ENT-11910,CON-056994,Margaux Moreau,,sans_titre,0.03125,clic email 05-13 (0.03125)
ENT-16602,CON-000041,Femke Faure,Chargee de recrutement,utilisateur,0.030143628633833235,commentaire LinkedIn 05-14 (0.030143628633833235)
ENT-06443,CON-021334,Diego Fontaine,Charge de recrutement,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-16523,CON-020459,Julie Boyer,Recruiter,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-10434,CON-043402,Anais Petit,HRBP,champion,0.32303421731973003,commentaire LinkedIn 05-14 (0.04019150484511099) · clic email 06-07 (0.28284271247461906)
ENT-10434,CON-043401,Diego Garcia,HR Officer,utilisateur,0.22735748497655967,clic email 06-08 (0.22735748497655967)
ENT-13978,CON-003905,Guillaume Petit,Recruiter,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-11151,CON-036093,Thomas Garnier,Talent Acquisition Manager,champion,0.053588673126814645,clic email 05-14 (0.053588673126814645)
ENT-16097,CON-069010,Felix Navarro,Charge de recrutement,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-19456,CON-051019,Ines Lefebvre,HR Assistant,utilisateur,4.178642703821396,clic email 07-20 (4.178642703821396)
ENT-19456,CON-012552,Vincent Girard,HR Officer,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-02492,CON-018295,Thomas Vincent,Talent Acquisition Specialist,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-14106,CON-055084,Chloe Lefebvre,Talent Acquisition Specialist,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-00095,CON-013892,Greta Moreau,,sans_titre,0.025119690528194363,commentaire LinkedIn 05-14 (0.025119690528194363)
ENT-00095,CON-013894,Benjamin Garcia,HR Intern,bruit,0.0,clic email 06-25 (0.0) · clic email 06-30 (0.0)
ENT-00911,CON-034864,Antoine Michel,,sans_titre,0.03349292070425915,clic email 05-14 (0.03349292070425915)
ENT-19721,CON-050315,Bastien Bernard,CEO,buyer,0.0669858414085183,clic email 05-14 (0.0669858414085183)
ENT-16620,CON-031109,Lea Vincent,,sans_titre,0.03349292070425915,clic email 05-14 (0.03349292070425915)
ENT-13417,CON-041432,Jonas Martin,HRBP,champion,1.1447680181801798,like LinkedIn 05-14 (0.013397168281703661) · clic email 06-27 (1.1313708498984762)
ENT-01096,CON-045779,Marion Ferrari,HR Business Partner,champion,0.053588673126814645,clic email 05-14 (0.053588673126814645)
ENT-06351,CON-027774,Sarah Bonnet,Talent Acquisition Specialist,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-13572,CON-071746,Benjamin Fontaine,Head of HR Operations,buyer,0.0669858414085183,clic email 05-14 (0.0669858414085183)
ENT-01676,CON-042932,Antoine Durand,People Ops Coordinator,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-07225,CON-033490,Bastien Vincent,People Ops Coordinator,utilisateur,0.030143628633833235,commentaire LinkedIn 05-14 (0.030143628633833235)
ENT-12421,CON-058932,Chloe Dubois,People Ops Manager,champion,4.565674904439016,commentaire LinkedIn 05-14 (0.04019150484511099) · clic email 07-17 (4.525483399593905)
ENT-04774,CON-036224,Benjamin Smit,Chargee de recrutement,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-16673,CON-065770,Lea Moreau,Executive Assistant,bruit,0.0,clic email 05-14 (0.0)
ENT-13594,CON-032153,Laura Lefebvre,Recruiter,utilisateur,0.040191504845110984,clic email 05-14 (0.040191504845110984)
ENT-13594,CON-040770,Maxime Blanc,Office Manager,bruit,0.0,clic email 06-22 (0.0)
ENT-03956,CON-044400,Romain Mercier,Talent Acquisition Specialist,utilisateur,0.16076601938044394,clic email 06-03 (0.16076601938044394)
ENT-03956,CON-020685,Femke Meyer,Responsable Recrutement,champion,0.013397168281703661,like LinkedIn 05-14 (0.013397168281703661)
ENT-09363,CON-053016,Antoine Moreau,Compensation & Benefits Manager,champion,0.053588673126814645,clic email 05-14 (0.053588673126814645)
ENT-14592,CON-003108,Sarah Boyer,,sans_titre,0.03349292070425915,clic email 05-14 (0.03349292070425915)
ENT-12635,CON-076227,Laura Rousseau,HR Assistant,utilisateur,1.2727922061357855,commentaire LinkedIn 07-07 (1.2727922061357855)
ENT-12635,CON-020227,Sarah Meyer,HRBP,champion,0.053588673126814645,clic email 05-14 (0.053588673126814645)
